0|0|0|45|68|91|"Moist"|"259467422"|"164728537"
45|68|91|203|203|203|"Wet"|"259467422"|"164728538"
0|0|0|61|84|107|"Moist"|"259467427"|"164728547"
61|84|107|203|203|203|"Wet"|"259467427"|"164728548"
0|0|0|61|84|107|"Moist"|"259467430"|"164728553"
61|84|107|203|203|203|"Wet"|"259467430"|"164728554"
0|0|0|61|84|107|"Moist"|"259467428"|"164728549"
61|84|107|203|203|203|"Wet"|"259467428"|"164728550"
0|0|0|45|68|91|"Moist"|"259467425"|"164728543"
45|68|91|203|203|203|"Wet"|"259467425"|"164728544"
0|0|0|45|68|91|"Moist"|"259467423"|"164728539"
45|68|91|203|203|203|"Wet"|"259467423"|"164728540"
0|0|0|61|84|107|"Moist"|"259467429"|"164728551"
61|84|107|203|203|203|"Wet"|"259467429"|"164728552"
0|0|0|45|68|91|"Moist"|"259467431"|"164728555"
45|65|91|203|203|203|"Wet"|"259467431"|"164728556"
61|76|91|203|203|203|"Wet"|"259468804"|"164729037"
0|0|0|45|68|91|"Moist"|"259468804"|"164729038"
0|0|0|45|68|91|"Moist"|"259468800"|"164729029"
45|68|91|203|203|203|"Wet"|"259468800"|"164729030"
0|0|0|45|68|91|"Moist"|"259468802"|"164729033"
45|68|91|203|203|203|"Wet"|"259468802"|"164729034"
0|0|0|61|84|107|"Moist"|"259468806"|"164729041"
61|84|107|203|203|203|"Wet"|"259468806"|"164729042"
0|0|0|61|84|107|"Moist"|"259468807"|"164729043"
61|84|107|203|203|203|"Wet"|"259468807"|"164729044"
0|0|0|61|84|107|"Moist"|"259468810"|"164729049"
61|84|107|203|203|203|"Wet"|"259468810"|"164729050"
0|0|0|61|84|107|"Moist"|"259468808"|"164729045"
61|84|107|203|203|203|"Wet"|"259468808"|"164729046"
0|0|0|45|68|91|"Moist"|"259468805"|"164729039"
45|68|91|203|203|203|"Wet"|"259468805"|"164729040"
0|0|0|45|68|91|"Moist"|"259468803"|"164729035"
45|68|91|203|203|203|"Wet"|"259468803"|"164729036"
0|0|0|45|68|91|"Moist"|"259468801"|"164729031"
45|68|91|203|203|203|"Wet"|"259468801"|"164729032"
0|0|0|61|84|107|"Moist"|"259468809"|"164729047"
61|84|107|203|203|203|"Wet"|"259468809"|"164729048"
0|0|0|45|68|91|"Moist"|"259468811"|"164729051"
45|65|91|203|203|203|"Wet"|"259468811"|"164729052"
76|99|122|203|203|203|"Wet"|"259468739"|"164728979"
