cs,yr,month,day,hour,tmin_open,tmax_open,tavg_open,rhmin_open,rhmax_open,rhavg_open,min_vp_open,max_vp_open,avg_vp_open,mean_wind,max_wind_speed,max_wind_time,mean_wind_vector,mean_wind_dir,std_dev_wind_dir,par,totalsolar
28,2022,2,22,1700,11.71,12.39,12.1,88.7,94.2,91.8,12.75,13.27,12.95,0.86,1.96,1646,0.1,101.9,76.18,132.3,5.1
28,2022,2,22,1800,11.27,11.84,11.52,94.3,97.3,95.7,12.86,13.16,12.99,0.86,1.6,1741,0.54,31.5,49.22,26.64,0.81
28,2022,2,22,1900,10.9,11.24,11.04,96.6,98.7,98.2,12.77,13.15,12.92,1.39,2.54,1817,0.91,195.3,47.41,0.74,-0.14
28,2022,2,22,2000,11.03,11.47,11.22,97.9,98.8,98.4,12.93,13.32,13.09,1.34,2.84,1950,0.66,174.7,57.55,0,-0.15
28,2022,2,22,2100,11.37,12.25,11.87,92.3,98.1,94.5,12.98,13.26,13.13,3.86,5.46,2049,3.56,173.9,22.41,0,-0.14
28,2022,2,22,2200,12.12,12.49,12.34,92.5,96.4,94.2,13.22,13.83,13.5,3.66,6.06,2130,3.28,174.5,26.17,0,-0.13
28,2022,2,22,2300,12.39,12.72,12.56,95.8,97.9,97.2,13.84,14.33,14.14,3.72,6.15,2229,3.29,173.3,27.52,0,-0.12
28,2022,2,22,2400,12.66,12.93,12.79,96,97.7,97.1,14.23,14.43,14.33,3.94,5.75,2323,3.59,188.4,23.98,0,-0.11
28,2022,2,23,100,12.45,12.76,12.63,97.7,99,98.5,14.27,14.55,14.39,4.74,6.94,41,4.36,185.8,22.71,0,-0.1
28,2022,2,23,200,12.52,12.72,12.61,97.2,99.2,98.5,14.24,14.5,14.36,4.94,7.04,121,4.46,173.3,25.4,0,-0.09
28,2022,2,23,300,12.66,12.99,12.83,91.7,96.9,94,13.63,14.25,13.91,4.61,7.2,205,4.22,174.3,23.64,0,-0.09
28,2022,2,23,400,12.39,12.93,12.69,92,97.3,94.1,13.63,14.1,13.8,4.07,7.42,303,3.49,170,30.5,0,-0.09
28,2022,2,23,500,12.32,12.59,12.48,96.7,98.9,98,14.04,14.32,14.18,1.44,3.29,401,0.17,61.6,75.99,0,-0.08
28,2022,2,23,600,11.71,12.39,12.03,98.8,99.2,99,13.62,14.23,13.9,1.07,2.18,532,0.41,64.77,63.7,0,-0.08
28,2022,2,23,700,11.64,11.81,11.67,99.2,99.6,99.3,13.58,13.75,13.62,1.05,2.25,606,0.63,9.41,50.94,0,-0.06
28,2022,2,23,800,11.24,11.84,11.62,98.9,99.6,99.4,13.18,13.8,13.59,0.94,2.3,702,0.33,73.95,65.22,3.56,0.05
28,2022,2,23,900,10.8,11.17,10.94,99.2,99.6,99.5,12.87,13.17,13,0.72,1.21,837,0.46,44.11,48.61,46.28,1.76
28,2022,2,23,1000,10.86,12.52,11.52,99.3,100,99.7,12.94,14.45,13.54,0.89,1.77,1000,0.27,152,67.84,288.8,12.03
28,2022,2,23,1100,11.17,12.18,11.5,98.6,99.9,99.5,13.21,14.13,13.5,0.94,1.88,1018,0.66,147.9,44.1,258,10.83
28,2022,2,23,1200,11.57,12.99,12.11,99.2,99.9,99.6,13.52,14.93,14.07,0.85,1.29,1153,0.69,116.4,36,349.5,14.59
28,2022,2,23,1300,12.18,13.94,12.97,92.2,99.8,97.7,14.06,15.35,14.59,1.09,2.14,1259,0.85,87.4,37.84,575.6,22.79
28,2022,2,23,1400,12.99,14.69,13.71,87.9,96.7,93.4,14.2,15.45,14.63,0.89,1.33,1307,0.38,91.9,61.16,385.4,13.88
28,2022,2,23,1500,14.55,15.84,15.18,77.16,89.1,83.7,13.82,15.01,14.43,0.99,1.86,1440,0.68,62.01,45.07,378.2,24.8
28,2022,2,23,1600,15.6,15.97,15.76,59.76,79.32,72.81,10.84,14.17,13.03,1.05,2.74,1524,0.76,38.42,42.15,171.1,11.41
28,2022,2,23,1700,14.75,16.38,15.53,40.74,67.95,49.31,7.42,12.38,8.7,1.19,2,1643,0.68,180.5,53.07,66.72,2.22
28,2022,2,23,1800,13.4,15.03,14.23,50.56,69.92,62.32,8.63,10.84,10.08,1.8,2.88,1755,1.64,191.6,24.04,44.35,1.28
28,2022,2,23,1900,13.3,14.04,13.67,64.16,69.31,66.89,10.19,10.69,10.46,0.83,1.92,1804,0.48,231.1,53.15,6.79,0.11
28,2022,2,23,2000,12.93,13.67,13.25,66.74,72.56,70.32,10.44,10.94,10.69,1.35,2.42,1912,1.29,228.5,16.32,0,-0.05
28,2022,2,23,2100,12.66,13.27,13.03,71.57,74.92,73.14,10.79,11.19,10.97,1.47,2.3,2059,1.43,219.3,14.32,0,-0.04
28,2022,2,23,2200,12.25,13,12.52,72.62,78.65,76.16,10.86,11.39,11.04,0.88,2.29,2107,0.27,250.7,67.34,0,-0.08
28,2022,2,23,2300,12.69,13.47,13.04,71.14,77.56,75.23,10.9,11.48,11.29,1.26,2.92,2233,0.77,193.4,50.32,0,-0.16
28,2022,2,23,2400,12.45,13.43,12.85,73.77,84.1,79.71,11.25,12.86,11.82,1.53,3.01,2356,0.63,167.7,62.07,0,-0.16
28,2022,2,24,100,11.44,13.47,12.43,84.1,91,87.1,12.07,13.23,12.56,1.59,3.72,11,0.57,196.8,64.88,0,-0.13
28,2022,2,24,200,11.44,12.39,11.77,88.4,92.6,90,12.09,12.99,12.43,0.98,2.02,110,0.53,333.5,54.75,0,-0.09
28,2022,2,24,300,11.91,12.39,12.16,90.4,92.5,91.5,12.78,13.12,12.96,0.95,1.67,241,0.77,341.5,35.24,0,-0.1
28,2022,2,24,400,11.78,12.22,11.95,92.4,96.1,93,12.84,13.46,12.99,1.15,2.26,342,0.89,346.9,38.92,0,-0.09
28,2022,2,24,500,11.95,13.1,12.53,91.4,95.7,93.5,13.02,14.17,13.57,1.28,2.05,446,0.43,29.52,65.96,0,-0.1
28,2022,2,24,600,12.72,13.06,12.87,92.7,94.9,93.7,13.63,14.15,13.91,1.24,2.16,600,0.64,4.11,56.45,0,-0.11
28,2022,2,24,700,12.52,13.54,12.81,92,96.1,94.9,13.8,14.35,14.03,1.22,2.09,631,0.89,344.5,42.24,0,-0.09
28,2022,2,24,800,13.16,13.74,13.44,90.8,93.7,92.3,14.07,14.33,14.22,1.08,1.81,737,0.75,331.6,44.92,21.47,0.76
28,2022,2,24,900,13.54,15.09,14.42,84.2,92.6,88.3,14.23,14.82,14.48,1.06,1.93,809,0.66,2.7,49.41,155.2,7
28,2022,2,24,1000,14.96,16.65,16.09,76.21,85.6,79.95,14.24,15.18,14.61,1.12,2.05,959,0.66,123.9,51.63,379,15.91
28,2022,2,24,1100,15.7,16.99,16.18,72.39,82.9,78.68,13.89,15.1,14.46,1.39,2.44,1047,0.74,92.2,55.18,389.4,15.11
28,2022,2,24,1200,16.58,17.7,17.03,70.02,77.5,73.19,13.67,14.92,14.2,1.51,2.84,1120,1.07,72.92,43.74,524.9,20.7
28,2022,2,24,1300,16.78,19.09,17.5,64.77,74.52,69.76,13.25,14.79,13.94,1.75,3.26,1233,1.2,84.9,45.35,778.2,30.41
28,2022,2,24,1400,18.17,19.83,18.82,59.42,68.16,63.23,12.97,14.74,13.73,1.85,2.76,1338,1.16,105,49.32,1031,33.1
28,2022,2,24,1500,17.73,18.68,18.3,60.24,67.27,63.09,12.76,13.89,13.26,2.21,3.41,1409,1.68,141.8,39.63,445,27.34
28,2022,2,24,1600,17.29,18.07,17.77,62.94,67.82,65.3,12.89,13.8,13.28,2.38,3.44,1510,2.02,186.2,31.49,290.7,14.53
28,2022,2,24,1700,16.31,17.6,16.99,67.01,73.16,69.71,13.12,13.93,13.49,2.46,3.96,1634,2.24,183.3,24.4,170.7,6.81
28,2022,2,24,1800,15.23,16.45,15.91,69.71,74.79,71.79,12.7,13.34,12.96,2.93,4.7,1737,2.66,199.7,24.78,82.1,3.14
28,2022,2,24,1900,13.6,15.09,14.29,74.92,82.2,78.9,12.71,12.93,12.84,3.77,6.02,1853,3.48,192.7,22.58,7.55,0.16
28,2022,2,24,2000,13.4,13.67,13.56,80.1,82.7,81.3,12.41,12.88,12.63,3.06,4.81,1910,2.77,202,24.92,0,-0.15
28,2022,2,24,2100,13.54,13.74,13.66,82.1,84.1,83.1,12.83,13.19,12.98,3.7,5.87,2017,3.45,175.7,20.75,0,-0.15
28,2022,2,24,2200,13.6,13.87,13.73,83,85.1,84.2,13.09,13.38,13.21,3.65,6.09,2158,3.41,179.2,21.03,0,-0.12
28,2022,2,24,2300,13.33,13.87,13.64,84.4,87.3,85.8,13.32,13.49,13.39,3.66,5.45,2245,3.46,172.1,19.14,0,-0.1
28,2022,2,24,2400,13.33,13.54,13.47,87,88.1,87.5,13.39,13.63,13.5,3.4,5.3,2337,2.87,184,32.1,0,-0.1
28,2022,2,25,100,13.1,13.54,13.24,87.6,93.2,90.1,13.42,14.06,13.7,4.08,6.62,34,3.7,192.8,24.65,0,-0.1
28,2022,2,25,200,12.96,13.2,13.06,93.2,94.9,93.9,13.94,14.33,14.12,4.4,6.55,112,3.95,190.7,26,0,-0.1
28,2022,2,25,300,12.83,13.13,12.97,90.2,94.2,92.4,13.54,14.01,13.8,4.64,7.28,206,4.15,180.2,26.41,0,-0.08
28,2022,2,25,400,13.1,13.3,13.18,89.7,92.5,91,13.57,14.01,13.78,4.85,7.27,322,4.39,172.7,24.99,0,-0.1
28,2022,2,25,500,13.06,13.33,13.25,91.2,93.6,92.3,13.85,14.13,14.04,5.21,7.31,406,4.83,167.9,21.91,0,-0.09
28,2022,2,25,600,13.13,13.67,13.47,89.5,94.6,90.9,13.91,14.27,14.04,5.03,7.16,512,4.72,169.2,19.97,0,-0.09
28,2022,2,25,700,13.03,13.27,13.14,93.6,96.9,95.7,14.19,14.68,14.45,1.62,4.1,602,0.22,169.1,75.34,0,-0.08
28,2022,2,25,800,13.13,13.37,13.24,96,98.4,97.3,14.56,15.06,14.79,1.54,3.18,753,1.18,13.8,39.08,19.55,0.67
28,2022,2,25,900,11.03,13.33,12.33,92.5,98.4,95.7,12.22,15.05,13.73,1.3,2.52,844,0.48,34.82,64.4,89.8,3.82
28,2022,2,25,1000,10.63,11.44,10.89,91.4,98.4,95.1,11.69,13.29,12.39,1.34,2.85,907,0.41,76.94,67.32,247.2,10.73
28,2022,2,25,1100,10.29,12.39,10.84,79.93,98.3,93.3,10.97,13.16,12.1,1.33,2.09,1007,0.84,165.8,49.1,570.8,20.84
28,2022,2,25,1200,11.3,13.4,12.11,76.01,94.1,86.7,11.12,13.73,12.24,1.64,2.82,1108,1.32,154.8,36.18,1171,44.79
28,2022,2,25,1300,12.12,14.42,13.02,60.91,87.2,74.89,9.79,12.64,11.19,1.66,2.3,1239,1.34,153.8,35.63,1428,52.12
28,2022,2,25,1400,14.01,15.84,14.94,23.76,66.73,45.31,4.09,10.95,7.65,1.72,3.46,1351,1.21,148.5,43.94,970,28
28,2022,2,25,1500,12.79,15.4,13.7,25.62,44.74,31.68,4.09,7.15,4.96,2.58,4.94,1426,2.2,19.69,31.01,367.9,28.24
28,2022,2,25,1600,11.51,12.83,12.22,25.79,44.06,31.99,3.61,6,4.55,2,4.02,1508,1.46,15.81,42.15,184.3,11.54
28,2022,2,25,1700,10.02,11.78,10.88,25.92,39.12,33.34,3.56,4.85,4.33,2.04,4.17,1608,1.73,16.4,31.28,57.54,1.85
28,2022,2,25,1800,8.61,10.15,9.38,34.79,51.38,42.7,4.28,5.87,5.01,1.39,2.58,1741,1.26,12.53,24.7,42.75,1.23
28,2022,2,25,1900,6.85,8.68,7.98,38.05,54.37,45.96,4.12,5.62,4.92,1.59,2.08,1822,1.54,13.01,14.54,7.84,0.16
28,2022,2,25,2000,5.84,7.06,6.43,46.85,54.77,51.67,4.35,5.44,4.98,1.41,2.3,1901,1.35,12.9,16.07,0,0.01
28,2022,2,25,2100,5.63,6.24,5.88,38.93,50.44,44.44,3.56,4.64,4.12,1.7,2.17,2039,1.66,5.44,11.14,-0.01,0.01
28,2022,2,25,2200,5.63,6.24,5.94,26.95,39.95,33.49,2.54,3.64,3.12,1.25,2.2,2115,1.19,354.4,17.95,0.03,0.01
28,2022,2,25,2300,6.04,6.92,6.57,17.2,27.96,20.93,1.7,2.62,2.03,0.87,1.59,2230,0.66,238.7,39.54,0,0.02
28,2022,2,25,2400,3.74,6.95,6,15.98,58.29,26.77,1.59,4.65,2.42,0.64,1.24,2400,0.52,221.9,34.92,0.05,0.02
28,2022,2,26,100,2.52,3.53,2.86,58.4,70.32,64.45,4.43,5.19,4.83,0.7,1.52,9,0.41,214.1,52.44,-0.05,-0.01
28,2022,2,26,200,2.32,2.73,2.57,60.47,71.51,67.3,4.49,5.29,4.94,0.64,1.33,112,0.16,234,70.45,0.04,-0.04
28,2022,2,26,300,2.22,2.8,2.36,61.69,77.23,71.04,4.56,5.55,5.14,0.81,1.77,225,0.63,207.5,38.37,0.04,-0.04
28,2022,2,26,400,2.26,3.81,2.93,54.44,73.64,65.44,4.31,5.63,4.93,0.57,1.19,359,0.11,296.2,72.91,-0.07,-0.06
28,2022,2,26,500,3.07,5.3,4.12,28.78,77.84,60.07,2.51,5.98,4.9,0.54,1.03,408,0.33,224.1,50.46,0.12,-0.08
28,2022,2,26,600,2.39,4.01,3.09,51.46,81.8,76.95,4.09,6.16,5.86,0.59,1.45,547,0.23,226.1,63.4,0,-0.06
28,2022,2,26,700,1.95,3.2,2.38,75.16,83.8,80.5,5.63,6.12,5.83,0.57,1.31,620,0.13,313.9,71.68,0.22,-0.02
28,2022,2,26,800,2.59,4.56,3.82,37.38,82,64.86,3.13,6.17,5.18,0.64,1.52,748,0.23,324.5,64.64,14.55,0.51
28,2022,2,26,900,2.18,3.87,2.76,74.21,85.5,82.9,5.73,6.52,6.17,0.77,1.65,814,0.18,256.7,71.21,89.7,3.76
28,2022,2,26,1000,3.81,7.6,5.52,40.96,82.7,57.05,4.05,6.63,5.08,0.82,1.33,943,0.61,172.1,41.3,363.3,14.88
28,2022,2,26,1100,7.59,8.68,8.09,40.35,61.27,48.8,4.33,6.42,5.26,2.29,3.96,1037,2,199.6,28.72,480.7,18.92
28,2022,2,26,1200,7.05,10.43,7.94,43.39,64.92,57.84,5.28,6.7,6.15,2.16,4.04,1149,1.72,185.8,36.39,704.7,28.35
28,2022,2,26,1300,8.8,10.49,9.54,44.33,56.45,52.74,5.37,6.98,6.27,1.48,2.85,1203,1.07,106.7,42.59,902,34.35
28,2022,2,26,1400,9.61,11.64,10.92,41.15,56.24,47.44,5.53,6.88,6.18,1.26,2.21,1311,0.68,115,55.21,716.5,25.09
28,2022,2,26,1500,9.07,11.1,10.19,40,52.39,47.46,4.74,6.66,5.9,1.71,3.66,1447,1.33,31.15,37.9,187.5,7.2
28,2022,2,26,1600,8.26,8.97,8.5,37.6,52.93,45.89,4.16,5.83,5.09,1.56,3.49,1517,1.21,44.46,38.43,216.7,8.53
28,2022,2,26,1700,5.22,8.39,6.71,48.87,82.6,67.49,5.38,7.41,6.59,0.81,1.61,1604,0.57,140.9,44.39,123.8,4.82
28,2022,2,26,1800,4.69,5.23,5.01,75.35,95.3,89.1,6.6,8.21,7.78,0.8,1.37,1724,0.34,237.8,61.38,24.62,0.82
28,2022,2,26,1900,3.33,4.69,4.03,93.7,99.1,96.6,7.61,8.16,7.87,0.84,2.5,1900,0.47,169.2,54,1.62,0
28,2022,2,26,2000,3.2,4.41,3.67,94.7,99,97.7,7.55,8.09,7.76,1.22,3.05,1901,0.69,186.7,53.72,0.26,-0.05
28,2022,2,26,2100,2.93,3.6,3.19,98.4,99.5,98.9,7.44,7.87,7.59,0.93,2.32,2029,0.27,114,68.26,0.43,-0.05
28,2022,2,26,2200,3.13,3.54,3.27,98.9,99.6,99.3,7.57,7.84,7.66,0.9,1.76,2133,0.19,47.51,71.87,0.53,-0.05
28,2022,2,26,2300,3.27,3.47,3.34,99.1,99.5,99.4,7.66,7.79,7.71,0.9,1.72,2202,0.17,196.8,73.14,0.65,-0.05
28,2022,2,26,2400,3.27,4.93,4.13,90.4,99.8,96.8,7.67,8.17,7.93,1.39,2.24,2359,1.28,200.2,22.9,0.54,-0.05
28,2022,2,27,100,3.4,4.79,3.93,93.3,99.6,97.5,7.59,8.29,7.89,1.39,3.26,52,0.98,202.4,43.95,0.41,-0.04
28,2022,2,27,200,3.47,4.96,4.28,92.4,99.1,96,7.65,8.15,7.96,1.56,2.9,154,1.43,197,23.25,0.49,-0.04
28,2022,2,27,300,3.26,4.55,4.02,93.9,98.8,97.1,7.61,8.16,7.9,1.24,2.41,201,0.86,197.9,45.29,0.39,-0.03
28,2022,2,27,400,3.26,4.59,3.94,96.8,99.9,98.6,7.62,8.33,7.99,1.6,3.05,348,1.5,197,20,0.58,-0.02
28,2022,2,27,500,3.2,4.28,3.45,95.7,99.3,98.3,7.55,8,7.69,0.59,1.05,442,0.26,11.39,60.3,0.32,-0.02
28,2022,2,27,600,3.4,4.52,3.89,98.1,99.7,99.2,7.72,8.29,8,0.92,2.3,544,0.59,219.6,48.47,0.36,-0.02
28,2022,2,27,700,3.81,4.55,4.13,98,99.4,98.7,7.93,8.31,8.1,0.69,1.4,609,0.18,302.9,69.73,0.5,-0.03
28,2022,2,27,800,3.87,4.41,4.21,99.1,99.6,99.3,8,8.32,8.19,0.65,1.41,707,0.08,281.2,75.59,8.37,0.24
28,2022,2,27,900,4.38,4.82,4.59,99,99.6,99.3,8.27,8.56,8.42,0.51,1.32,812,0.35,353.9,46.21,50.19,1.87
28,2022,2,27,1000,4.58,6.18,5.61,96,99.9,98.7,8.4,9.44,8.98,1.2,2.45,951,1.06,219.7,26.98,88.3,3.31
28,2022,2,27,1100,4.65,6.04,5.26,96.5,99.9,98.6,8.34,9.33,8.76,1.07,2,1050,0.87,209.1,34.34,198.7,8
28,2022,2,27,1200,5.9,7.6,6.59,94.8,99.5,97.5,9.1,10.27,9.49,1.61,2.69,1130,1.26,194,38.13,442.3,18.27
